Date Opened,Date Closed,Fiscal Year,Closure Description,Not Timely,Not Jurisdictional,Processor,Housing,Employment,Public Accommodations,Education,Credit,Race,Race Type,Disability,Age,Sex,Sex Type,Pregnancy,National Origin,National Origin Type,Familial Status,Marital Status,Religion,Religion Type,Creed,Color,Sexual Orientation,Gender Identity,Retaliation,Processing Days
07/17/2025,10/10/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,85
07/17/2025,08/07/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,Yes,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,Yes,Protestant,No,Yes,No,Yes,Yes,21
07/17/2025,09/25/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,70
07/16/2025,07/21/2025,2026,No Jurisdiction,No,Yes,ICRC,Yes,Yes,No,No,Yes,Yes,Black,No,No,Yes,Male,No,No,,No,Yes,No,,No,Yes,Yes,No,Yes,5
07/16/2025,09/25/2025,2026,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,71
07/16/2025,09/08/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,54
07/16/2025,10/16/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,92
07/15/2025,07/21/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,6
07/15/2025,07/21/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,6
07/14/2025,11/05/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,114
07/14/2025,07/21/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Other,No,No,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,7
07/14/2025,07/22/2025,2026,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,8
07/14/2025,07/24/2025,2026,Not Timely,Yes,No,ICRC,No,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,10
07/14/2025,08/12/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,29
07/11/2025,07/30/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,19
07/11/2025,07/30/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,19
07/10/2025,07/16/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,6
07/10/2025,07/16/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,Yes,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,6
07/09/2025,07/16/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,Yes,Yes,No,,No,Yes,"Afghani, Arab, Middle Eastern",No,No,Yes,Muslim,No,Yes,No,No,No,7
07/07/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,4
07/07/2025,07/25/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Male,No,No,,No,No,No,,No,Yes,Yes,Yes,Yes,18
07/07/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,4
07/07/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,4
07/07/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,Yes,4
07/07/2025,10/21/2025,2026,Withdrawal,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,106
07/07/2025,07/16/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,9
07/07/2025,07/21/2025,2026,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,14
07/03/2025,08/12/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,40
07/02/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,9
07/02/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,Yes,Yes,No,Yes,7
07/01/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,Yes,Yes,No,,No,Yes,Other National Origin,No,No,Yes,Muslim,No,Yes,No,No,No,8
07/01/2025,07/25/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,24
06/30/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,9
06/30/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,11
06/30/2025,07/09/2025,2026,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,9
06/30/2025,07/25/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,25
06/30/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,9
06/30/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,11
06/27/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,14
06/27/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,12
06/27/2025,08/05/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,Yes,No,No,,No,No,No,No,No,39
06/27/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,14
06/27/2025,07/09/2025,2026,No Jurisdiction,No,Yes,Local,No,No,Yes,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,12
06/25/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,Yes,No,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,5
06/24/2025,10/21/2025,2026,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,119
06/24/2025,07/11/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,17
06/24/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,6
06/24/2025,07/16/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,Yes,Yes,Yes,22
06/23/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,7
06/20/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,10
06/18/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,21
06/17/2025,08/28/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,72
06/17/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,13
06/16/2025,08/27/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,72
06/16/2025,06/18/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,2
06/16/2025,09/10/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,86
06/16/2025,09/25/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Mexican,No,No,No,,No,Yes,No,No,Yes,101
06/16/2025,07/14/2025,2026,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,28
06/16/2025,07/14/2025,2026,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,28
06/16/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,No,Yes,Male,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,23
06/16/2025,10/07/2025,2026,Right to Sue,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,113
06/16/2025,08/19/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,64
06/16/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,0
06/13/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,3
06/13/2025,09/08/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,No,No,Yes,Female,No,No,,Yes,No,No,,No,No,No,No,No,87
06/12/2025,09/22/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,102
06/11/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,5
06/11/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,28
06/11/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,5
06/11/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,5
06/11/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,5
06/10/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,Yes,No,Yes,Male,No,Yes,Other National Origin,No,No,Yes,Protestant,No,Yes,Yes,Yes,Yes,6
06/09/2025,09/29/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,112
06/09/2025,10/30/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,143
06/09/2025,10/15/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,128
06/09/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,7
06/09/2025,07/09/2025,2026,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,30
06/06/2025,08/08/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,63
06/05/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,4
06/05/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,25
06/05/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,4
06/05/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,4
06/04/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,5
06/04/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,5
06/03/2025,06/30/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,Yes,Other,No,Yes,Yes,No,No,27
06/02/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,White,Yes,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,No,7
06/02/2025,06/03/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,1
06/02/2025,06/03/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,1
06/02/2025,06/03/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,1
06/02/2025,10/29/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,149
06/02/2025,07/14/2025,2026,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Other,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,42
05/30/2025,08/19/2025,2026,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,81
05/29/2025,08/08/2025,2026,Right to Sue,No,No,Local,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,71
05/28/2025,06/23/2025,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,Yes,Other,No,No,No,No,Yes,26
05/28/2025,06/02/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,5
05/28/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,19
05/28/2025,06/23/2025,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,Yes,White,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,26
05/27/2025,06/03/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,7
05/27/2025,06/03/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,7
05/27/2025,05/28/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Other,No,No,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,Yes,1
05/27/2025,09/02/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,98
05/23/2025,05/28/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,Yes,Yes,5
05/23/2025,05/28/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,White,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,5
05/23/2025,05/28/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,5
05/23/2025,06/09/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,17
05/22/2025,06/17/2025,2025,Withdrawal,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,26
05/22/2025,10/03/2025,2026,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,134
05/22/2025,06/06/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,15
05/21/2025,05/27/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,Yes,No,No,,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,6
05/21/2025,05/27/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,6
05/20/2025,07/15/2025,2026,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,56
05/20/2025,08/28/2025,2026,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,100
05/20/2025,05/23/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,3
05/20/2025,05/23/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
05/19/2025,05/20/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,1
05/19/2025,06/06/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,18
05/19/2025,05/21/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,2
05/19/2025,05/23/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,4
05/15/2025,05/19/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,4
05/15/2025,08/25/2025,2026,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,102
05/15/2025,10/08/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,146
05/15/2025,05/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,1
05/14/2025,05/21/2025,2025,No Jurisdiction,No,Yes,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,7
05/13/2025,05/21/2025,2025,No Jurisdiction,No,Yes,ICRC,Yes,No,No,No,No,Yes,White,Yes,No,Yes,Female,No,No,,No,No,Yes,Other,No,Yes,No,No,No,8
05/13/2025,05/15/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Male,Yes,Yes,Other National Origin,No,No,Yes,Other,No,Yes,Yes,Yes,No,2
05/13/2025,05/16/2025,2025,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,3
05/13/2025,05/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,3
05/13/2025,06/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,34
05/12/2025,05/21/2025,2025,No Jurisdiction,No,Yes,ICRC,Yes,No,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,9
05/12/2025,05/12/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,Yes,0
05/12/2025,05/21/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,9
05/09/2025,05/14/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,5
05/09/2025,05/23/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,14
05/09/2025,05/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,White,Yes,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,7
05/09/2025,05/14/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,5
05/09/2025,06/26/2025,2025,Withdrawal,No,No,Local,Yes,No,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,Yes,Other,No,No,No,No,No,48
05/09/2025,06/23/2025,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,45
05/08/2025,05/13/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,5
05/08/2025,08/05/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,89
05/07/2025,05/13/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,6
05/07/2025,05/16/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,9
05/07/2025,06/23/2025,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,47
05/07/2025,06/09/2025,2025,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,33
05/06/2025,05/08/2025,2025,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,2
05/06/2025,05/08/2025,2025,No Jurisdiction,No,Yes,ICRC,Yes,Yes,No,No,Yes,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,Yes,No,2
05/05/2025,10/15/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,163
05/05/2025,07/03/2025,2026,Withdrawal,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,59
05/05/2025,06/20/2025,2025,EEOC AC Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,46
05/05/2025,05/05/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,0
05/05/2025,09/16/2025,2026,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,134
05/02/2025,05/05/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,No,,No,No,No,,No,No,,No,No,Yes,Other,No,No,No,No,No,3
05/01/2025,05/15/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Male,No,Yes,Other National Origin,No,No,No,,No,Yes,No,No,No,14
04/30/2025,05/02/2025,2025,No Jurisdiction,No,Yes,ICRC,No,No,Yes,No,No,Yes,Other,Yes,No,Yes,Female,No,Yes,Other National Origin,No,No,Yes,Other,No,Yes,Yes,Yes,No,2
04/30/2025,05/05/2025,2025,No Jurisdiction,No,Yes,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,5
04/30/2025,07/09/2025,2026,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,70
